,phigh_day_touch,plow_day_touch,phigh_night_touch,plow_night_touch,ret_distance_phigh_day_open,ret_distance_plow_day_open,ret_distance_phigh_night_open,ret_distance_plow_night_open
2017-11-01,0,0,1,0,0.015523214030141518,0.044177799860436275,-0.006988376782457369,0.04115796415915375
2017-11-02,1,0,0,0,0.014159731347641927,0.058670576615902297,-0.04849589041095896,0.03902409836801232
2017-11-03,1,0,0,0,0.016421761076836777,0.0613645680819912,-0.01323380077698558,0.04710674563050699
2017-11-04,1,0,1,0,0.002332145793368106,0.045096915865285095,-0.008200122025625322,0.05999420373858867
2017-11-05,1,0,0,1,-7.351968121868655e-05,0.030071357163118893,-0.014467244161918302,0.021918032786885193
2017-11-06,0,0,0,1,-0.04961049284578697,-0.014490961695393125,-0.03073106534540015,0.010215462610899869
2017-11-07,0,0,0,0,-0.027359077822612096,0.013608456414711782,-0.027576616762682204,0.014342848862483635
2017-11-08,1,1,1,1,0.04637646813204798,0.06470138210086789,-0.009651548266419577,0.05073269542676228
2017-11-09,0,0,0,0,-0.08366001631913442,0.0705127048564125,-0.036799242424242484,0.014965074839629304
2017-11-10,0,0,0,1,-0.05354639286769204,-0.029938996310214894,-0.06248840988418811,0.048709280885064536
2017-11-11,0,1,0,1,-0.08291709459271905,0.0035891229590360074,-0.0765698045595897,0.024891428571428578
2017-11-12,0,1,0,0,-0.052266014075396036,-0.0032557377049179793,-0.08293514328808442,0.1418081843977758
2017-11-13,1,0,0,0,0.023385521589550918,0.13303214285714277,-0.052630321599051684,0.11315633887076991
2017-11-14,1,0,1,0,-0.018299831038921487,0.04846688206785141,-0.0291653826937402,0.028353353710226716
2017-11-15,0,0,1,0,0.06118724851148498,0.10693636694519512,-0.014206916147470548,0.066708556963839
2017-11-16,0,0,1,0,0.02018361194847906,0.05418982864618882,-0.013436336411941596,0.05219050310910121
2017-11-17,0,0,0,0,-0.018658735128365658,0.055339247499363725,-0.01915008136187255,0.051672258757213825
2017-11-18,0,0,1,0,-0.031162658577783726,0.012051927407603599,-0.01540051652945816,0.02936944219886817
2017-11-19,1,0,1,0,-0.003836322041332534,0.02459423911613834,-0.0037012737036909793,0.018255421661549222
2017-11-20,0,0,1,0,0.014926475566744429,0.061029395677583184,-0.0004413169674251382,0.03650993210963033
2017-11-21,1,1,0,0,-0.0038665911858067224,0.013515463539309982,-0.013354761904761939,0.062404819894885236
2017-11-22,0,0,0,1,-0.016561755179367983,0.016966542750929375,-0.013908981241619312,0.012200296003946728
2017-11-23,0,1,0,1,-0.010000326926779208,0.008404045387271871,-0.010152542372881317,0.018071201505165616
2017-11-24,1,0,0,0,-0.005368637486935573,0.024677987421383597,-0.026623252479388265,0.037731210191082755
2017-11-25,0,0,1,0,0.03758303030303024,0.05536432005917883,-0.002321683733528525,0.05810383189122367
2017-11-26,0,0,1,0,0.05234285714285714,0.08074990522311591,0.0,0.07011035803605471
2017-11-27,1,0,1,0,-0.005772379369115696,0.05955625756810733,-0.017514511698438425,0.034823259873445395
2017-11-28,0,0,0,0,0.017013402061855736,0.05451838105998822,-0.007442398631653018,0.030774776657436984
2017-11-29,1,1,0,1,0.07539391155712287,0.0854502994608586,-0.05517949952345265,0.07897164951839657
2017-11-30,0,0,0,0,-0.15124540089148023,0.07030046948356797,-0.16339816513761476,0.030297826185203585
2017-12-01,0,0,1,0,0.04391183737545822,0.17262662191272968,-0.019268156424581052,0.12292750533049035
2017-12-02,1,0,0,0,-0.013570320343159671,0.04387672022723556,-0.03410991957104562,0.017731638418079048
2017-12-03,1,1,1,1,0.05501085972850686,0.08365363968718893,-0.013771650652332362,0.07953236410778783
2017-12-04,0,0,1,0,-0.0495551797040169,0.07038190476190478,-0.031119827586206877,0.04045639696352529
2017-12-05,1,0,0,0,7.646652484555635e-05,0.053295629354809464,-0.017972665148063838,0.016591266375545793
2017-12-06,0,0,1,0,0.057229078613694036,0.07911979444384047,-0.03196439628482969,0.059436611366880276
2017-12-07,0,0,1,0,0.058655221745350504,0.18511590513627635,-0.07239109996866186,0.13409961685823754
2017-12-08,0,0,0,0,-0.10382117647058818,0.054327298043392404,-0.11449875879032773,0.08705244381020341
2017-12-09,0,1,0,1,-0.14105400969924942,-0.05514326552634815,-0.12659687499999994,0.025128558748230334
2017-12-10,1,0,1,0,0.017970026328225242,0.2029668927004388,-0.034134421378289904,0.2192100582147478
2017-12-11,0,0,1,0,0.039750332694661314,0.15512367491166076,-0.020612379411588472,0.06746342737722048
2017-12-12,0,1,0,0,-0.07180137378362912,0.00034608223802307233,-0.044816201267049445,0.021457007874015697
2017-12-13,0,1,0,0,-0.060246552797767104,-0.019997499999999946,-0.052336516378580875,0.06910141164663025
2017-12-14,1,0,1,0,-0.00780769008625508,0.08713194306057485,-0.018065673456977814,0.045172168284789635
2017-12-15,0,0,0,0,0.030838179148311332,0.09859280125195621,-0.024511144461119426,0.05588228039027301
2017-12-16,0,0,1,0,0.04588235294117647,0.08288863109048723,-0.008023379383634432,0.08603776263073737
2017-12-17,0,1,0,1,-0.03031577869901224,0.021383288409703497,-0.04303418207678494,0.007801063829787226
2017-12-18,0,0,0,0,-0.05041163054230754,0.037578440570558674,-0.04305699481865285,0.08449921843713266
2017-12-19,0,1,0,1,-0.06200738786279688,-0.017968862222516965,-0.057031299734748055,0.09048834355828216
2017-12-20,0,0,0,0,-0.10916361564746678,0.09625069192280784,-0.0857957094526913,0.0742718832891247
2017-12-21,0,0,0,0,-0.10135533294048321,-0.03664720378164925,-0.11898090643866086,0.08757666524033661
2017-12-22,0,1,0,0,-0.1995153936407518,-0.12136447376240571,-0.16219354959139942,0.1465267767539458
2017-12-23,1,0,0,1,0.005461437175042455,0.19746264737610975,-0.01471571906354515,0.1349819466211749
2017-12-24,0,1,0,0,-0.14759597315436243,0.003858678469807122,-0.08098196887262582,0.09113573883161509
2017-12-25,1,0,0,0,-0.0003362637362637469,0.13428179551122194,-0.045775524475524486,0.07376534466477808
2017-12-26,0,0,1,0,0.1430416068866571,0.19525917035481208,-0.0033151935947957714,0.17741816300894112
2017-12-27,0,1,0,1,-0.09292024922118385,-0.056598406175196334,-0.11755449886501738,0.009263778162911556
2017-12-28,0,1,0,0,-0.11331932203476952,-0.028181392450079775,-0.10700960160893927,0.049427376425855464
2017-12-29,1,0,0,0,0.013682200152788404,0.10659666413949964,-0.025698551498564835,0.0538635379061372
2017-12-30,0,0,0,0,-0.19679529634385345,-0.15378996084015661,-0.17458547036742517,0.011491063829787271
2017-12-31,0,0,1,0,0.0478037878787879,0.1719198678869108,-0.014183178902352087,0.11307196695954772
2018-01-01,0,1,1,0,-0.07345921135137023,-0.02850818768045697,-0.057932995864254884,0.021019607843137254
2018-01-02,1,0,1,0,-0.01805126353790615,0.05100386398763522,-0.021221516445649742,0.055079045649269694
2018-01-03,0,0,0,0,-0.029889184663576207,0.11167888617344293,-0.01937343378043264,0.06084805653710247
2018-01-04,1,1,0,0,-0.03899994686927193,-0.013702542430645536,-0.05301243455497386,0.03965572738690207
2018-01-05,0,0,1,0,0.08933197704912822,0.14221472581360844,-0.0030909090909090908,0.12664383561643835
2018-01-06,0,0,1,0,-0.01653505074451696,0.03569773145309623,-0.01214971470743562,0.055025197970671826
2018-01-07,0,0,0,1,-0.06668152198577512,-0.03515532190233599,-0.05980630834709838,0.015873015873015872
2018-01-08,0,0,0,0,-0.10185272727272726,-0.050645099295323494,-0.07953850931677017,0.1566835778957228
2018-01-09,0,1,0,1,-0.021059516023544802,0.043809598194672394,-0.03432258064516129,0.06829966347989629
2018-01-10,0,0,1,0,-0.03772448298865909,0.049055272727272746,-0.018615305903067914,0.09848217733036542
2018-01-11,0,0,0,0,-0.06810353351130494,-0.015782882180491748,-0.046147050215671136,0.22361929824561405
2018-01-12,1,0,1,0,-0.04271825057297281,0.0696,-0.052430300118074175,0.03593059807364944
2018-01-13,1,0,0,0,0.0036044950173157115,0.07167223131214946,-0.02606310013717421,0.027496382054992764
2018-01-14,0,0,0,0,-0.0895456445993031,-0.06163534479910479,-0.08887897067540707,0.03944722018903349
2018-01-15,1,1,0,1,0.022419598180218884,0.088397798620262,-0.014636501499299277,0.06796807676423179
2018-01-16,0,0,0,1,-0.17652340425531912,-0.09992651208364596,-0.12111633399187047,0.09322579673247428
2018-01-17,0,0,1,0,-0.12105893569905407,0.1386795794133923,-0.07535750460839649,0.13830917222287367
2018-01-18,1,0,0,0,-0.034843793205884106,0.1866785257540431,-0.05091751537610639,0.08036640911212196
2018-01-19,0,0,0,0,-0.015581263651808204,0.08694442093782032,-0.01992539211530313,0.11582818532818528
2018-01-20,0,0,1,0,0.11246331779734162,0.1714077978733073,-0.0023993808049535604,0.12049712551497746
2018-01-21,0,0,0,1,-0.14649973280403084,-0.08369368158437393,-0.11620553359683794,0.011764705882352941
2018-01-22,0,0,0,1,-0.11073237043330499,-0.045446420428636544,-0.12239033736222733,0.03222001643002898
2018-01-23,1,0,0,0,0.041054371785451876,0.1449217392709672,-0.005614527590139486,0.14437152953054014
2018-01-24,1,0,0,0,-0.026597567770409464,0.05367294520547937,-0.042718193195096524,0.05487714285714278
2018-01-25,0,0,0,0,-0.03832587523032371,0.00903326066462416,-0.07070090426952562,0.0009123112707428991
2018-01-26,0,1,0,0,-0.026414216761737584,0.013059081362432674,-0.04715193678605169,0.07592363606387266
2018-01-27,0,0,1,0,0.03191005243978317,0.07490929021852749,-0.0008588640275386888,0.07076933860508784
2018-01-28,0,0,0,0,0.019570815450643778,0.0437609841827768,-0.0298921920940869,0.041199158485273495
2018-01-29,0,0,0,0,-0.0502484170806951,-0.030042553191489362,-0.042670342436238906,0.023111346508611276
2018-01-30,0,0,0,1,-0.09340290460040011,-0.06502600896860994,-0.07314245477273458,0.021429026331904386
2018-01-31,0,0,0,0,-0.049756603773584915,0.031181408681408673,-0.033884047823438894,0.038410309278350506
2018-02-01,0,0,0,1,-0.12348524431543294,-0.0945747126436781,-0.12297438856498889,0.005245513792915997
2018-02-02,0,1,1,0,-0.03974995842054561,0.049024167551328504,-0.003257328990228013,0.14606455414593217
2018-02-03,1,0,1,0,0.008349021766281363,0.09692977296788613,-0.014228931455875551,0.13318750759509054
2018-02-04,0,0,0,1,-0.10271392091848316,-0.057858567945023275,-0.09265584970111017,0.024096385542168676
2018-02-05,0,0,0,1,-0.15010250436808387,-0.07990290037831023,-0.12960228086081016,0.018050788335426244
2018-02-06,1,0,1,0,-0.05729063797804608,0.0734777358490566,-0.04693245778611633,0.18529635783940354
2018-02-09,0,0,1,0,0.0641165270373192,0.23626456274885718,-0.010959178857951795,0.17246129725692697
2018-02-10,0,1,0,0,-0.079701161388361,-0.022058621542180648,-0.09682343935105425,0.008374384236453201
2018-02-11,0,1,0,0,-0.030571628558096066,0.022761846153846216,-0.022457754224577523,0.07550737523830242
2018-02-12,0,0,1,0,0.03317395969953494,0.0811266375545851,-0.019861279836033325,0.06260822006504231
